#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
28200	0.49549168659121834	0.688636587900004	0.7156284254826133	267.7620592684034
28300	0.4930196695093577	0.6867336434727903	0.7150590000596793	268.33290081256246
28400	0.49408263929134427	0.6885056157761782	0.7140867548346266	268.8943494301868
28500	0.4942806128630826	0.6885784214656725	0.7141975517030349	269.51110409452855
28600	0.49464493835937984	0.6883064853845479	0.7144580356995344	270.1207495888962
28700	0.49762061646288375	0.6900339156587816	0.7173982510758323	270.66295429622824
28800	0.4946255265702295	0.6892367115193854	0.7143544678453918	271.20542378433765
28900	0.49522537987534293	0.6894449694640029	0.7143505239368834	271.8419940501877
29000	0.49377722596502255	0.6891774847815255	0.7120498850941113	272.3989810914207
29100	0.49947099926538807	0.6931207800887311	0.7175528109335089	272.97769824834864
29200	0.49704387419542045	0.6912172271758981	0.7153148213840426	273.5695654778466
29300	0.4965840443025808	0.6911332527995802	0.714626260397135	274.1351441626269
29400	0.49866245190558656	0.6934340321141164	0.7152979500382735	274.69759361847565
29500	0.5002342411369023	0.6932995323980451	0.7171051988244611	275.27976706963636
29600	0.5010387003067476	0.6947456292078081	0.7179694540262102	275.90780010092897
29700	0.4992032772498522	0.6936626216933321	0.7152822672446086	276.4485707765598
29800	0.4980374791748847	0.6933317679640423	0.7141105383494374	277.02259328065867
29900	0.5002903289825412	0.6942709351453273	0.7168494024045751	277.58342650140844
30000	0.5034301616237974	0.6969486277371221	0.7187614824494749	278.1385035179179
30100	0.5025414479956456	0.6960484614188215	0.7188999624135721	278.6674761570746
30200	0.504491715714255	0.6982686393930984	0.7184737718555516	279.1789238329576
30300	0.5042391237679766	0.6966565181461084	0.7198397714523905	279.6993215055354
30400	0.5060283827080733	0.698509418323106	0.7201667455781877	280.2051988552504
30500	0.5045983077756494	0.6968730078451343	0.7204239097411087	280.761053641223
30600	0.5062744050179832	0.6989386391015835	0.7209100935918152	281.2956427829841
30700	0.5033088112501745	0.6985973773771292	0.7162325126776595	281.78429000522124
30800	0.504786889027856	0.6989444191580607	0.7182706510303754	282.3166728892854
30900	0.506094435412531	0.699086041186079	0.7199703509558607	282.84375005483736
31000	0.5045766449365799	0.698610361025056	0.7182725665382051	283.3541960143855
31100	0.5052922111425371	0.6994205347397928	0.7175191025621452	283.88263930848103
31200	0.507339700408513	0.6999804966848189	0.7199961629332547	284.49591483826947
31300	0.5052545229296928	0.6993717421143579	0.7181177089874602	285.0430272768409
31400	0.5113302723359887	0.702500617879544	0.724086661269316	285.6021191546994
